DICOMMergeFieldID,MergeFieldID,DICOMSRTemplateID,Name,Description,IsActive,ValueXPath,UnitsXPath,FindingSite,Property,Modifier,HasOBContext,HasLateralityContext
1,400000,2, SUMMARY EDD FROM AVERAGE ULTRASOUND AGE, SUMMARY EDD FROM AVERAGE ULTRASOUND AGE,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='11781-2']/../value,,Summary,,,0,0
1,400001,2, SUMMARY NUMBER OF FETUSES, SUMMARY NUMBER OF FETUSES,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='11878-6']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='11878-6']/../unit,Summary,,,0,0
1,400002,2, SUMMARY FETUS SUMMARY FETUS ID, SUMMARY FETUS SUMMARY FETUS ID,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11951-1']/../value,,Fetus Summary,,,0,0
1,400003,2, SUMMARY FETUS SUMMARY ESTIMATED WEIGHT EFW BY AC BPD FL HC HADLOCK 1985, SUMMARY FETUS SUMMARY ESTIMATED WEIGHT EFW BY AC BPD FL HC HADLOCK 1985,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11727-5']/../item/concept[@codValue='121420']/../value[@codValue='11732-5']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11727-5']/../item/concept[@codValue='121420']/../value[@codValue='11732-5']/../../unit,Fetus Summary,,,0,0
1,400004,2, SUMMARY FETUS SUMMARY FETAL HEART RATE MOST RECENT VALUE CHOSEN, SUMMARY FETUS SUMMARY FETAL HEART RATE MOST RECENT VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11948-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11948-7']/../item/concept[@codValue='121404']/../value[@codValue='121411']/../../unit,Fetus Summary,,,0,0
1,400005,2, SUMMARY FETUS SUMMARY COMPOSITE ULTRASOUND AGE, SUMMARY FETUS SUMMARY COMPOSITE ULTRASOUND AGE,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11888-5']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='121111']/../item/concept[@codValue='125008']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11888-5']/../unit,Fetus Summary,,,0,0
1,400006,2, FETAL BIOMETRY FETUS ID, FETAL BIOMETRY FETUS ID,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='11951-1']/../value,,Fetal Biometry,,,0,0
1,400007,2, FETAL BIOMETRY TRANSVERSE THORACIC DIAMETER TRANSVERSE THORACIC DIAMETER, FETAL BIOMETRY TRANSVERSE THORACIC DIAMETER TRANSVERSE THORACIC DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11864-6']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11864-6']/../unit,Fetal Biometry,,,0,0
1,400008,2, FETAL BIOMETRY TRANSVERSE THORACIC DIAMETER TRANSVERSE THORACIC DIAMETER MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY TRANSVERSE THORACIC DIAMETER TRANSVERSE THORACIC DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11864-6']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11864-6']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400009,2, FETAL BIOMETRY ABDOMINAL CIRCUMFERENCE ABDOMINAL CIRCUMFERENCE, FETAL BIOMETRY ABDOMINAL CIRCUMFERENCE ABDOMINAL CIRCUMFERENCE,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11979-2']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11979-2']/../unit,Fetal Biometry,,,0,0
1,400010,2, FETAL BIOMETRY ABDOMINAL CIRCUMFERENCE ABDOMINAL CIRCUMFERENCE MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY ABDOMINAL CIRCUMFERENCE ABDOMINAL CIRCUMFERENCE MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11979-2']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11979-2']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400011,2, FETAL BIOMETRY ADRENAL GLAND ANTERO-POSTERIOR DIMENSION ADRENAL GLAND ANTERO-POSTERIOR DIMENSION, FETAL BIOMETRY ADRENAL GLAND ANTERO-POSTERIOR DIMENSION ADRENAL GLAND ANTERO-POSTERIOR DIMENSION,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-22']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-22']/../unit,Fetal Biometry,,,0,0
1,400012,2, FETAL BIOMETRY ADRENAL GLAND ANTERO-POSTERIOR DIMENSION ADRENAL GLAND ANTERO-POSTERIOR DIMENSION MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY ADRENAL GLAND ANTERO-POSTERIOR DIMENSION ADRENAL GLAND ANTERO-POSTERIOR DIMENSION MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-22']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-22']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400013,2, FETAL BIOMETRY ADRENAL GLAND LONGITUDINAL DIMENSION ADRENAL GLAND LONGITUDINAL DIMENSION, FETAL BIOMETRY ADRENAL GLAND LONGITUDINAL DIMENSION ADRENAL GLAND LONGITUDINAL DIMENSION,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-21']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-21']/../unit,Fetal Biometry,,,0,0
1,400014,2, FETAL BIOMETRY ADRENAL GLAND LONGITUDINAL DIMENSION ADRENAL GLAND LONGITUDINAL DIMENSION MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY ADRENAL GLAND LONGITUDINAL DIMENSION ADRENAL GLAND LONGITUDINAL DIMENSION MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-21']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-21']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400015,2, FETAL BIOMETRY ADRENAL GLAND TRANSVERSE DIMENSION ADRENAL GLAND TRANSVERSE DIMENSION, FETAL BIOMETRY ADRENAL GLAND TRANSVERSE DIMENSION ADRENAL GLAND TRANSVERSE DIMENSION,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-23']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-23']/../unit,Fetal Biometry,,,0,0
1,400016,2, FETAL BIOMETRY ADRENAL GLAND TRANSVERSE DIMENSION ADRENAL GLAND TRANSVERSE DIMENSION MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY ADRENAL GLAND TRANSVERSE DIMENSION ADRENAL GLAND TRANSVERSE DIMENSION MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-23']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-23']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400017,2, FETAL BIOMETRY ANTERIOR-POSTERIOR ABDOMINAL DIAMETER ANTERIOR-POSTERIOR ABDOMINAL DIAMETER, FETAL BIOMETRY ANTERIOR-POSTERIOR ABDOMINAL DIAMETER ANTERIOR-POSTERIOR ABDOMINAL DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11818-2']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11818-2']/../unit,Fetal Biometry,,,0,0
1,400018,2, FETAL BIOMETRY ANTERIOR-POSTERIOR ABDOMINAL DIAMETER ANTERIOR-POSTERIOR ABDOMINAL DIAMETER MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY ANTERIOR-POSTERIOR ABDOMINAL DIAMETER ANTERIOR-POSTERIOR ABDOMINAL DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11818-2']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11818-2']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400019,2, FETAL BIOMETRY ANTERIOR-POSTERIOR THORACIC DIAMETER ANTERIOR-POSTERIOR THORACIC DIAMETER, FETAL BIOMETRY ANTERIOR-POSTERIOR THORACIC DIAMETER ANTERIOR-POSTERIOR THORACIC DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-07']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-07']/../unit,Fetal Biometry,,,0,0
1,400020,2, FETAL BIOMETRY ANTERIOR-POSTERIOR THORACIC DIAMETER ANTERIOR-POSTERIOR THORACIC DIAMETER MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY ANTERIOR-POSTERIOR THORACIC DIAMETER ANTERIOR-POSTERIOR THORACIC DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-07']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-07']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400021,2, FETAL BIOMETRY BLADDER ANTERO-POSTERIOR DIMENSION BLADDER ANTERO-POSTERIOR DIMENSION, FETAL BIOMETRY BLADDER ANTERO-POSTERIOR DIMENSION BLADDER ANTERO-POSTERIOR DIMENSION,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-19']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-19']/../unit,Fetal Biometry,,,0,0
1,400022,2, FETAL BIOMETRY BLADDER ANTERO-POSTERIOR DIMENSION BLADDER ANTERO-POSTERIOR DIMENSION MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY BLADDER ANTERO-POSTERIOR DIMENSION BLADDER ANTERO-POSTERIOR DIMENSION MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-19']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-19']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400023,2, FETAL BIOMETRY BLADDER LONGITUDINAL DIMENSION BLADDER LONGITUDINAL DIMENSION, FETAL BIOMETRY BLADDER LONGITUDINAL DIMENSION BLADDER LONGITUDINAL DIMENSION,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-18']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-18']/../unit,Fetal Biometry,,,0,0
1,400024,2, FETAL BIOMETRY BLADDER LONGITUDINAL DIMENSION BLADDER LONGITUDINAL DIMENSION MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY BLADDER LONGITUDINAL DIMENSION BLADDER LONGITUDINAL DIMENSION MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-18']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-18']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400025,2, FETAL BIOMETRY BLADDER TRANSVERSE DIMENSION BLADDER TRANSVERSE DIMENSION, FETAL BIOMETRY BLADDER TRANSVERSE DIMENSION BLADDER TRANSVERSE DIMENSION,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-20']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-20']/../unit,Fetal Biometry,,,0,0
1,400026,2, FETAL BIOMETRY BLADDER TRANSVERSE DIMENSION BLADDER TRANSVERSE DIMENSION MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY BLADDER TRANSVERSE DIMENSION BLADDER TRANSVERSE DIMENSION MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-20']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12011-20']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400027,2, FETAL BIOMETRY BIPARIETAL DIAMETER BIPARIETAL DIAMETER, FETAL BIOMETRY BIPARIETAL DIAMETER BIPARIETAL DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11820-8']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11820-8']/../unit,Fetal Biometry,,,0,0
1,400028,2, FETAL BIOMETRY BIPARIETAL DIAMETER BIPARIETAL DIAMETER MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY BIPARIETAL DIAMETER BIPARIETAL DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11820-8']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11820-8']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400029,2, FETAL BIOMETRY BIPARIETAL DIAMETER GESTATIONAL AGE BPD HADLOCK 1984, FETAL BIOMETRY BIPARIETAL DIAMETER GESTATIONAL AGE BPD HADLOCK 1984,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='18185-9']/../item/concept[@codValue='121420']/../value[@codValue='11902-4']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='18185-9']/../item/concept[@codValue='121420']/../value[@codValue='11902-4']/../../unit,Fetal Biometry,,,0,0
1,400030,2, FETAL BIOMETRY TRANS CEREBELLAR DIAMETER TRANS CEREBELLAR DIAMETER, FETAL BIOMETRY TRANS CEREBELLAR DIAMETER TRANS CEREBELLAR DIAMETER,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11863-8']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11863-8']/../unit,Fetal Biometry,,,0,0
1,400031,2, FETAL BIOMETRY TRANS CEREBELLAR DIAMETER TRANS CEREBELLAR DIAMETER MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY TRANS CEREBELLAR DIAMETER TRANS CEREBELLAR DIAMETER MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11863-8']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11863-8']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400032,2, FETAL BIOMETRY TRANS CEREBELLAR DIAMETER GESTATIONAL AGE TCD CHITTY 1997, FETAL BIOMETRY TRANS CEREBELLAR DIAMETER GESTATIONAL AGE TCD CHITTY 1997,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='18185-9']/../item/concept[@codValue='121420']/../value[@codValue='C12013-15']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='18185-9']/../item/concept[@codValue='121420']/../value[@codValue='C12013-15']/../../unit,Fetal Biometry,,,0,0
1,400033,2, FETAL BIOMETRY EAR LENGTH EAR LENGTH, FETAL BIOMETRY EAR LENGTH EAR LENGTH,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-01']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-01']/../unit,Fetal Biometry,,,0,0
1,400034,2, FETAL BIOMETRY EAR LENGTH EAR LENGTH MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY EAR LENGTH EAR LENGTH MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-01']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='C12005-01']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400035,2, FETAL BIOMETRY FEMUR LENGTH FEMUR LENGTH, FETAL BIOMETRY FEMUR LENGTH FEMUR LENGTH,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11963-6']/../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11963-6']/../unit,Fetal Biometry,,,0,0
1,400036,2, FETAL BIOMETRY FEMUR LENGTH FEMUR LENGTH MEAN MEAN VALUE CHOSEN, FETAL BIOMETRY FEMUR LENGTH FEMUR LENGTH MEAN MEAN VALUE CHOSEN,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11963-6']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='11963-6']/../item/concept[@codValue='121404']/../value[@codValue='121412']/../../item/concept[@codValue='121401']/../value[@codValue='R-00317']/../../unit,Fetal Biometry,,,0,0
1,400037,2, FETAL BIOMETRY FEMUR LENGTH GESTATIONAL AGE FL HADLOCK 1984, FETAL BIOMETRY FEMUR LENGTH GESTATIONAL AGE FL HADLOCK 1984,1,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='18185-9']/../item/concept[@codValue='121420']/../value[@codValue='11920-6']/../../value,/report/document/content/item/concept[@codValue='125000']/../item/concept[@codValue='125002']/../item[value='1']/concept[@codValue='11951-1']/../../item/concept[@codValue='125005']/../item/concept[@codValue='18185-9']/../item/concept[@codValue='121420']/../value[@codValue='11920-6']/../../unit,Fetal Biometry,,,0,0
